date,close,open,high,low,var
2015-11-24,1075.49,1068.86,1080.89,1068.6,0.01
2015-11-25,1071.39,1075.16,1080.85,1067.37,0
2015-11-26,1072.25,1070.96,1075.46,1069.4,0
2015-11-27,1058.81,1071.19,1073.9,1052.46,-0.01
2015-11-30,1064.42,1057.4,1068.9,1052.7,0.01
2015-12-01,1069.49,1064.16,1074.72,1062.99,0
2015-12-02,1053.69,1069.11,1071.55,1050.25,-0.01
2015-12-03,1062.57,1053.31,1065.8,1045.85,0.01
2015-12-04,1086.99,1062.01,1089.09,1057.75,0.02
2015-12-07,1070.39,1085.61,1087,1069.66,-0.02
2015-12-08,1074.69,1070.11,1078.85,1067.25,0
2015-12-09,1073.21,1074.34,1085.6,1069.19,0
2015-12-10,1071.54,1072.81,1076.46,1069.3,0
2015-12-11,1074.89,1071.21,1079.98,1062,0
2015-12-14,1062.9,1073.39,1077.7,1062.47,-0.01
2015-12-15,1060.74,1062.51,1068.89,1059.2,0
2015-12-16,1072.94,1060.35,1078.59,1060.26,0.01
2015-12-17,1051.74,1072.46,1073.09,1047.25,-0.02
2015-12-18,1066.19,1051.34,1070.79,1050.66,0.01
2015-12-21,1078.44,1065.56,1081.88,1063.5,0.01
2015-12-22,1072.36,1078.01,1081,1071.45,-0.01
2015-12-23,1070.35,1071.96,1075.75,1068,0
2015-12-24,1075.88,1070.15,1077.85,1069.3,0.01
2015-12-25,1075.88,1075.5,1075.88,1075.5,0
2015-12-28,1069.05,1075.6,1077.15,1065.9,-0.01
2015-12-29,1068.99,1068.81,1075.79,1066.9,0
2015-12-30,1061.45,1068.63,1072.85,1058.8,-0.01
2015-12-31,1061.3,1060.99,1063.68,1058,0
2016-01-01,1060.74,1060.71,1061.41,1060.24,0
2016-01-04,1074.7,1064.96,1083.7,1061.5,0.01
2016-01-05,1077.66,1074.26,1082.3,1072.3,0
2016-01-06,1094.45,1077.4,1095.45,1074.55,0.02
2016-01-07,1109.25,1094.3,1110.2,1090.94,0.01
2016-01-08,1104.24,1109.05,1112.4,1093.53,0
2016-01-11,1094.26,1103.79,1108.51,1093.51,-0.01
2016-01-12,1087.05,1093.91,1099.54,1083.22,-0.01
2016-01-13,1093.49,1086.9,1095.68,1079.25,0.01
2016-01-14,1078,1093.12,1095.36,1071,-0.01
2016-01-15,1089.1,1077.56,1097.59,1075.8,0.01
2016-01-18,1088.9,1089.21,1093.26,1086.95,0
2016-01-19,1087.12,1088.43,1094.7,1082.55,0
2016-01-20,1101.02,1086.7,1109.6,1086.33,0.01
2016-01-21,1101.6,1100.65,1104.98,1092.15,0
2016-01-22,1098.3,1101.21,1102.98,1093.6,0
2016-01-25,1108.05,1097.46,1109.05,1096.96,0.01
2016-01-26,1120.57,1107.62,1123.3,1106.77,0.01
2016-01-27,1125.59,1119.96,1128.2,1114.5,0
2016-01-28,1115.14,1125.16,1126.01,1111.56,-0.01
2016-01-29,1118.04,1114.76,1118.5,1108.5,0
2016-02-01,1128.85,1117.5,1130.09,1115.86,0.01
2016-02-02,1129.12,1128.41,1130.7,1122.04,0
2016-02-03,1142.93,1128.76,1146,1123.95,0.01
2016-02-04,1155.74,1142.56,1157.59,1139.05,0.01
2016-02-05,1173.69,1155.34,1174.9,1144.96,0.02
2016-02-08,1191.14,1170.51,1200.98,1163.7,0.01
2016-02-09,1188.85,1190.76,1199.29,1185.1,0
2016-02-10,1197.49,1188.56,1197.74,1180.9,0.01
2016-02-11,1246.89,1197.06,1260.98,1195.83,0.04
2016-02-12,1238.05,1246.56,1249.05,1231.85,-0.01
2016-02-15,1209.95,1232.16,1234.82,1201.65,-0.02
2016-02-16,1200.35,1208.93,1217.18,1190.4,-0.01
2016-02-17,1209.14,1199.81,1213.88,1195.4,0.01
2016-02-18,1232.35,1208.76,1239.9,1200.35,0.02
2016-02-19,1228.19,1232.73,1234.79,1219.4,0
2016-02-22,1208.74,1225.75,1226.35,1201.63,-0.02
2016-02-23,1227.46,1208.36,1227.56,1206.8,0.02
2016-02-24,1229.35,1227.01,1253.3,1221.55,0
2016-02-25,1234.64,1229.06,1243.09,1220.8,0
2016-02-26,1222.6,1234.06,1240.05,1211.2,-0.01
2016-02-29,1238.14,1222.35,1241.29,1217.6,0.01
2016-03-01,1232.26,1237.79,1249,1227.04,0
2016-03-02,1240.3,1231.96,1244.29,1224.1,0.01
2016-03-03,1263.69,1239.91,1267.44,1236.95,0.02
2016-03-04,1259.44,1263.51,1279.98,1249.9,0
2016-03-07,1267.39,1259.1,1273.29,1256.3,0.01
2016-03-08,1261.1,1267.11,1278.19,1259.65,-0.01
2016-03-09,1252.94,1260.91,1264.99,1243.48,-0.01
2016-03-10,1271.44,1252.51,1273.79,1237.06,0.01
2016-03-11,1248.44,1271.06,1282.89,1248.06,-0.02
2016-03-14,1235.28,1250.61,1261.09,1228.9,-0.01
2016-03-15,1232.38,1234.31,1237.58,1225.7,0
2016-03-16,1263.08,1232.46,1264.38,1226.87,0.02
2016-03-17,1257.9,1260.95,1271.65,1253.9,0
2016-03-18,1255.3,1257.45,1267.22,1247.6,0
2016-03-21,1243.74,1254.25,1256.12,1240.3,-0.01
2016-03-22,1248.38,1243.85,1259.97,1242.1,0
2016-03-23,1220.17,1247.81,1249.47,1215.1,-0.02
2016-03-24,1216.99,1220.39,1224.4,1212.2,0
2016-03-25,1216.47,1216.1,1216.47,1216.1,0
2016-03-28,1221.05,1214.11,1222.96,1208.15,0
2016-03-29,1242.55,1220.65,1243.65,1214.9,0.02
2016-03-30,1224.85,1240.9,1243.3,1222.93,-0.01
2016-03-31,1232.7,1225.31,1240.05,1224.06,0.01
2016-04-01,1222.49,1232.3,1235.36,1208.45,-0.01
2016-04-04,1215.4,1219.6,1223.35,1213.95,-0.01
2016-04-05,1231.14,1214.86,1237.05,1214.45,0.01
2016-04-06,1222.35,1231.36,1232.41,1216.7,-0.01
2016-04-07,1240.69,1222.76,1243.9,1222.3,0.02
2016-04-08,1240.39,1239.8,1243.18,1229.24,0
2016-04-11,1257.95,1239.39,1259.1,1239.39,0.01
2016-04-12,1255.94,1258.66,1262.98,1250.9,0
2016-04-13,1243.14,1255.5,1257.18,1239.86,-0.01
2016-04-14,1227.39,1241.66,1244.38,1223.4,-0.01
2016-04-15,1234.05,1227.16,1236.29,1224.9,0.01
2016-04-18,1231.55,1233.7,1242,1229.76,0
2016-04-19,1250.5,1232.06,1257.2,1227.3,0.02
2016-04-20,1244.05,1250.25,1258.75,1241.85,-0.01
2016-04-21,1248.85,1243.11,1270.48,1242.5,0
2016-04-22,1232.3,1247.06,1252.98,1226.96,-0.01
2016-04-25,1237.9,1231.7,1242.3,1229.7,0
2016-04-26,1243.44,1237.71,1245.15,1231.1,0
2016-04-27,1246.1,1242.2,1251.3,1240.26,0
2016-04-28,1266.48,1245.26,1270.1,1237.65,0.02
2016-04-29,1293.74,1265.88,1296.49,1264.76,0.02
2016-05-02,1291.6,1293.31,1303.98,1287.1,0
2016-05-03,1286,1291.36,1302.4,1282.06,0
2016-05-04,1279.49,1285.61,1289.68,1271.25,-0.01
2016-05-05,1278.05,1279.46,1286.38,1268.86,0
2016-05-06,1288.7,1278.1,1296.1,1274,0.01
2016-05-09,1263.85,1284.55,1287.98,1260.7,-0.02
2016-05-10,1266.4,1263.71,1269.5,1257.25,0
2016-05-11,1277.69,1265.35,1279.18,1264.4,0.01
2016-05-12,1263.49,1277.41,1280.99,1263.11,-0.01
2016-05-13,1273.6,1263.21,1276.6,1263.11,0.01
2016-05-16,1273.86,1272.11,1288.6,1270.93,0
2016-05-17,1280,1273.66,1282.5,1269.1,0
2016-05-18,1258.3,1279.31,1281.51,1254.65,-0.02
2016-05-19,1255.1,1257.6,1261.92,1244,0
2016-05-20,1252.3,1254.86,1259.98,1248.32,0
2016-05-23,1249.24,1250.66,1256.36,1242.63,0
2016-05-24,1227,1248.71,1251.26,1226.03,-0.02
2016-05-25,1224.18,1226.6,1230.21,1217.25,0
2016-05-26,1220.15,1223,1234.01,1218.15,0
2016-05-27,1212.4,1219.61,1223.7,1206.45,-0.01
2016-05-30,1205.58,1213,1213.83,1199.6,-0.01
2016-05-31,1215.24,1205.9,1218.86,1205.65,0.01
2016-06-01,1213.35,1215.45,1221.25,1205.55,0
2016-06-02,1210.95,1213.16,1218.05,1209.54,0
2016-06-03,1244.49,1210.76,1244.91,1206.6,0.03
2016-06-06,1245.24,1242.4,1248.79,1239.55,0
2016-06-07,1243.85,1245.11,1246.66,1234.45,0
2016-06-08,1262.14,1244.64,1264.19,1243.09,0.01
2016-06-09,1269.15,1262.55,1272.06,1257.56,0.01
2016-06-10,1274.2,1269.41,1278.1,1264.47,0
2016-06-13,1284.05,1274.05,1287.4,1272.7,0.01
2016-06-14,1285.85,1283.39,1290.18,1276.38,0
2016-06-15,1291.49,1285.14,1297.09,1278.43,0
2016-06-16,1279.14,1293.51,1316.11,1278.77,-0.01
2016-06-17,1298.6,1279.35,1299.88,1277.19,0.02
2016-06-20,1290.15,1285.8,1292.36,1277.74,-0.01
2016-06-21,1268.44,1288.68,1294.38,1264.48,-0.02
2016-06-22,1266.31,1268.45,1271,1261.41,0
2016-06-23,1255.65,1264.31,1271.65,1255.46,-0.01
2016-06-24,1315.98,1253.86,1358.7,1251.66,0.05
2016-06-27,1324.8,1326.27,1335.7,1317.85,0.01
2016-06-28,1312.51,1324.44,1326.39,1305.62,-0.01
2016-06-29,1318.89,1312.39,1328.23,1311.29,0
2016-06-30,1322.18,1317.71,1324.11,1312.95,0
2016-07-01,1342.3,1323.38,1344.6,1320.88,0.02
2016-07-04,1350.78,1342.58,1357.97,1338.34,0.01
2016-07-05,1356.14,1351.15,1357.71,1338.43,0
2016-07-06,1363.89,1356.74,1375.3,1356.23,0.01
2016-07-07,1360.6,1363.56,1370.26,1350.8,0
2016-07-08,1366.8,1359.21,1369.09,1336.08,0
2016-07-11,1355.25,1368.71,1375.11,1351.2,-0.01
2016-07-12,1331.65,1355.16,1358.2,1330.15,-0.02
2016-07-13,1342.85,1332.4,1345.6,1327.7,0.01
2016-07-14,1335.1,1344.01,1347.1,1320.22,-0.01
2016-07-15,1337.85,1336.31,1338.9,1322.55,0
2016-07-18,1328.79,1332.81,1335.7,1323.84,-0.01
2016-07-19,1332.13,1328.52,1335.29,1325.61,0
2016-07-20,1315.95,1331.81,1336.34,1312.49,-0.01
2016-07-21,1331.09,1316.31,1334.38,1310.95,0.01
2016-07-22,1322.38,1330.94,1334.22,1319.58,-0.01
2016-07-25,1315.56,1322.59,1324.12,1312.43,-0.01
2016-07-26,1320.32,1315.59,1325.08,1313.83,0
2016-07-27,1339.86,1320.04,1342.62,1315.74,0.01
2016-07-28,1335.79,1339.38,1345.53,1332.23,0
2016-07-29,1350.91,1335.75,1355.42,1330,0.01
2016-08-01,1353.21,1349.88,1355.22,1346.24,0
2016-08-02,1363.68,1353.47,1367.81,1347.06,0.01
2016-08-03,1357.9,1363.65,1366.85,1354.16,0
2016-08-04,1361.2,1358.41,1365.45,1348.9,0
2016-08-05,1335.8,1360.71,1365.51,1334.87,-0.02
2016-08-08,1335.38,1335.17,1338.53,1329.84,0
2016-08-09,1340.75,1334.85,1343.24,1330.47,0
2016-08-10,1346.67,1340.95,1357.57,1340.3,0
2016-08-11,1338.87,1347.26,1353.78,1335.93,-0.01
2016-08-12,1336.19,1338.7,1356.28,1333.98,0
2016-08-15,1339.36,1338.08,1344.21,1335.95,0
2016-08-16,1346.08,1339.69,1358.38,1339.47,0.01
2016-08-17,1348.66,1345.7,1352.07,1337.7,0
2016-08-18,1352.34,1349.05,1356.6,1345.84,0
2016-08-19,1341.78,1352.91,1353.44,1337.93,-0.01
2016-08-22,1339.02,1340.83,1341.65,1332.1,0
2016-08-23,1338.1,1339.34,1345.45,1335.65,0
2016-08-24,1323.75,1337.88,1340.52,1323.7,-0.01
2016-08-25,1321.7,1323.75,1327.5,1317.96,0
2016-08-26,1321.33,1321.89,1341.54,1318.89,0
2016-08-29,1323.41,1320.47,1325.43,1315.1,0
2016-08-30,1311.15,1323.2,1325.7,1309.15,-0.01
2016-08-31,1308.95,1311.25,1316.54,1305.41,0
2016-09-01,1313.79,1309.12,1315.38,1302.23,0
2016-09-02,1325.01,1314.13,1329.09,1309.51,0.01
2016-09-05,1327.08,1324.42,1329.32,1322.31,0
2016-09-06,1349.88,1325.37,1352.16,1324.77,0.02
2016-09-07,1345.24,1348.67,1353.01,1342.74,0
2016-09-08,1338.35,1345.11,1349.78,1335.54,-0.01
2016-09-09,1328.15,1338.41,1340.03,1327.7,-0.01
2016-09-12,1327.63,1328.29,1330.68,1320.79,0
2016-09-13,1319.06,1327.99,1332.64,1315.71,-0.01
2016-09-14,1322.97,1318.88,1326.26,1316.13,0
2016-09-15,1314.25,1322.72,1327.53,1309.7,-0.01
2016-09-16,1310.43,1313.91,1318.43,1306.62,0
2016-09-19,1313.39,1310.77,1318.32,1309.27,0
2016-09-20,1315.1,1312.8,1318.5,1312.31,0
2016-09-21,1336.85,1315.1,1337.22,1308.6,0.02
2016-09-22,1337.3,1335.12,1344.27,1331.56,0
2016-09-23,1337.61,1337.69,1341.06,1333.59,0
2016-09-26,1337.97,1337.07,1342.46,1332.56,0
2016-09-27,1327.36,1337.77,1339.78,1324.81,-0.01
2016-09-28,1321.41,1326.9,1327.74,1317.89,0
2016-09-29,1320.27,1322.08,1326.02,1315.89,0
2016-09-30,1315.96,1320.56,1328.23,1312.83,0
2016-10-03,1311.96,1318.24,1320.11,1309.58,0
2016-10-04,1268.3,1312.18,1313.52,1266.81,-0.03
2016-10-05,1266.69,1269.41,1277.51,1262.12,0
2016-10-06,1254.74,1267.73,1269.94,1250.2,-0.01
2016-10-07,1256.96,1255.35,1265.73,1241.68,0
2016-10-10,1259.74,1257.46,1265.35,1256.59,0
2016-10-11,1253.25,1259.06,1262.66,1252.6,-0.01
2016-10-12,1255.33,1253.45,1259.26,1250.31,0
2016-10-13,1258.12,1256.14,1262.41,1253.53,0
2016-10-14,1250.55,1258.79,1259.65,1247.51,-0.01
2016-10-17,1255.7,1250.25,1257.67,1250.25,0
2016-10-18,1262.84,1256.6,1265.38,1254.9,0.01
2016-10-19,1269.4,1262.63,1273.84,1260.24,0.01
2016-10-20,1266,1269.55,1274.02,1264.55,0
2016-10-21,1266.75,1266.1,1268.43,1261.2,0
2016-10-24,1264.44,1266.21,1272.26,1260.76,0
2016-10-25,1274.35,1265.67,1277.17,1262.4,0.01
2016-10-26,1266.99,1273.3,1276.89,1264.58,-0.01
2016-10-27,1268.3,1267.15,1273.17,1265.4,0
2016-10-28,1276.3,1268.39,1284.53,1262.42,0.01
2016-10-31,1277.38,1278.01,1279.64,1270.89,0
2016-11-01,1288.15,1277.17,1292.21,1275.55,0.01
2016-11-02,1297.39,1287.9,1308.26,1287.5,0.01
2016-11-03,1303.75,1297.16,1306.9,1285.51,0
2016-11-04,1304.25,1302.61,1307.11,1294.65,0
2016-11-07,1281.41,1291.61,1295.9,1277.8,-0.02
2016-11-08,1275.64,1281.66,1290.84,1273.04,0
2016-11-09,1278,1275.45,1337.6,1269.38,0
2016-11-10,1259.76,1277.68,1292.22,1252.28,-0.01
2016-11-11,1225.68,1259.82,1265.5,1219.5,-0.03
2016-11-14,1220.26,1227.9,1231.56,1211.47,0
2016-11-15,1228.08,1220.24,1231.54,1219.06,0.01
2016-11-16,1225.3,1228.38,1233.47,1221.6,0
2016-11-17,1216.39,1225.68,1231.8,1211.12,-0.01
2016-11-18,1208.69,1216.39,1218.13,1203.9,-0.01
2016-11-21,1214.05,1208.1,1218.02,1205.74,0
2016-11-22,1212.24,1214.29,1221.45,1206.24,0
2016-11-23,1187.77,1212.24,1215.05,1181.57,-0.02
2016-11-24,1184,1188.11,1191.34,1181.79,0
2016-11-25,1183.63,1184.96,1193.96,1171.96,0
2016-11-28,1193.44,1183.1,1197.6,1182.96,0.01
2016-11-29,1188.46,1193.3,1195.06,1180.97,0
2016-11-30,1173.11,1188.72,1195.36,1170.76,-0.01
2016-12-01,1171.3,1173.29,1177.07,1160.77,0
2016-12-02,1176.92,1171.05,1178.03,1166.2,0
2016-12-05,1170.26,1182.8,1187.79,1157.08,-0.01
2016-12-06,1169.74,1170.18,1175.4,1166.53,0
2016-12-07,1174,1169.64,1180.3,1165.35,0
2016-12-08,1170.55,1173.65,1178.62,1168.88,0
2016-12-09,1157.87,1170.48,1172.22,1156.17,-0.01
2016-12-12,1162.21,1159.01,1165.85,1151.43,0
2016-12-13,1158.35,1162.45,1165.16,1154.71,0
2016-12-14,1144.25,1158.39,1165.1,1139.47,-0.01
2016-12-15,1128.43,1143.81,1144.49,1122.44,-0.01
2016-12-16,1134.09,1128.44,1141.28,1126.46,0.01
2016-12-19,1139.05,1134.35,1142.7,1134.14,0
2016-12-20,1132.2,1139.34,1140.08,1125.63,-0.01
2016-12-21,1131.8,1132.14,1137.51,1129.29,0
2016-12-22,1128.69,1131.8,1134.17,1127.43,0
2016-12-23,1133.49,1128.88,1136.12,1128.17,0
2016-12-26,1133.94,1133.94,1133.94,1133.94,0
2016-12-27,1139.35,1134.06,1149.48,1131.85,0
2016-12-28,1142.45,1139.64,1144.84,1136.54,0
2016-12-29,1158.32,1142.39,1159.58,1140.81,0.01
2016-12-30,1151.85,1158.68,1163.53,1149.49,-0.01
2017-01-02,1150.52,1150.55,1152.66,1149.66,0
2017-01-03,1158.91,1150.8,1163.61,1145.77,0.01
2017-01-04,1163.8,1159.28,1168.23,1156.35,0
2017-01-05,1180.48,1163.67,1184.99,1162.38,0.01
2017-01-06,1172.81,1180.38,1181.49,1170.37,-0.01
2017-01-09,1181.27,1172.64,1185.91,1171.89,0.01
2017-01-10,1187.74,1181.33,1190.57,1179.86,0.01
2017-01-11,1191.85,1187.74,1198.79,1177.33,0
2017-01-12,1195.66,1191.75,1207.07,1191,0
2017-01-13,1197.66,1195.96,1201.2,1187.93,0
2017-01-16,1203.17,1200.55,1208.23,1198.17,0
2017-01-17,1216.54,1202.8,1218.72,1202.38,0.01
2017-01-18,1203.64,1216.56,1217.6,1201.91,-0.01
2017-01-19,1205.14,1203.92,1206.88,1195.86,0
2017-01-20,1209.96,1205.16,1215.3,1198.68,0
2017-01-23,1217.48,1209.43,1219.54,1209.27,0.01
2017-01-24,1208.81,1217.4,1219.66,1206.02,-0.01
2017-01-25,1200.31,1208.79,1209.84,1192.83,-0.01
2017-01-26,1188.57,1199.93,1202.67,1184.11,-0.01
2017-01-27,1191.6,1188.78,1192.06,1181.04,0
2017-01-30,1195.35,1192.85,1199.88,1188.15,0
2017-01-31,1210.63,1195.38,1215.49,1193.83,0.01
2017-02-01,1209.49,1210.89,1213.59,1198.12,0
2017-02-02,1215.93,1209.53,1225.41,1208.26,0.01
2017-02-03,1219.88,1215.89,1221.48,1207.18,0
2017-02-06,1235.59,1219.67,1235.84,1219.01,0.01
2017-02-07,1233.72,1235.23,1235.86,1227.41,0
2017-02-08,1241.99,1234.04,1245.06,1230.29,0.01
2017-02-09,1230.89,1242.48,1244.52,1230.22,-0.01
2017-02-10,1234.12,1230.62,1237.07,1221.12,0
2017-02-13,1225.44,1231.84,1232.65,1219.37,-0.01
2017-02-14,1228.61,1225.74,1234.87,1221.76,0
2017-02-15,1232.94,1228.89,1233.61,1216.8,0
2017-02-16,1239.14,1233.34,1242.71,1232.04,0.01
2017-02-17,1235.29,1239.25,1243.84,1234.52,0
2017-02-20,1238.38,1235.2,1239.29,1232.62,0
2017-02-21,1235.97,1237.03,1238.92,1225.81,0
2017-02-22,1237.69,1236.22,1240.72,1231.62,0
2017-02-23,1249.41,1237.79,1251.21,1235.2,0.01
2017-02-24,1256.94,1249.52,1260.48,1247.54,0.01
2017-02-27,1252.76,1257.41,1263.88,1250.48,0
2017-02-28,1248.59,1252.48,1258.37,1247.48,0
2017-03-01,1248.94,1248.57,1250.68,1236.53,0
2017-03-02,1235.3,1249.44,1250.36,1231.16,-0.01
2017-03-03,1234.3,1234.8,1236.28,1222.59,0
2017-03-06,1225.96,1232.81,1237.17,1224.65,-0.01
2017-03-07,1215.67,1225.62,1227.25,1213.67,-0.01
2017-03-08,1207.58,1215.65,1218.68,1206.13,-0.01
2017-03-09,1200.83,1207.63,1209.17,1199.12,-0.01
2017-03-10,1204.55,1200.8,1206.43,1194.62,0
2017-03-13,1204.05,1205.43,1211.66,1202.47,0
2017-03-14,1199.08,1204.25,1208.38,1197.54,0
2017-03-15,1219.4,1199.11,1222.66,1197.93,0.02
2017-03-16,1226.78,1219.03,1233.51,1217.83,0.01
2017-03-17,1229.15,1227.31,1232.45,1225.06,0
2017-03-20,1233.9,1229.79,1236.25,1229.51,0
2017-03-21,1245,1233.78,1248.1,1226.82,0.01
2017-03-22,1249.35,1244.15,1251.76,1243.89,0
2017-03-23,1245.3,1248.86,1253.62,1242.84,0
2017-03-24,1244.17,1244.88,1252.28,1240.72,0
2017-03-27,1254.3,1248.01,1261.54,1247.69,0.01
2017-03-28,1251.63,1253.82,1258.46,1247.52,0
2017-03-29,1252.45,1251.64,1255.16,1247.25,0
2017-03-30,1243.3,1253.1,1254.2,1242.61,-0.01
2017-03-31,1249.13,1242.83,1251.11,1240.05,0
2017-04-03,1253.35,1248.4,1254.2,1244.55,0
2017-04-04,1256.22,1255.46,1261.9,1254.46,0
2017-04-05,1255.3,1255.73,1257.78,1243.85,0
2017-04-06,1251.8,1256.4,1259.46,1249.85,0
2017-04-07,1254.05,1252.11,1270.96,1250.8,0
2017-04-10,1254.73,1254.26,1257.7,1247.5,0
2017-04-11,1274.44,1255.23,1275.55,1253.29,0.02
2017-04-12,1286.6,1274.51,1287.29,1272.42,0.01
2017-04-13,1287.74,1285.54,1289.03,1281.73,0
2017-04-14,1285.69,1287.35,1288.75,1285.31,0
2017-04-17,1284.8,1292.96,1295.92,1281.61,0
2017-04-18,1289.64,1284.94,1292.7,1279.4,0
2017-04-19,1279.66,1290.21,1291.51,1276.48,-0.01
2017-04-20,1281.85,1280.06,1283.79,1276.74,0
2017-04-21,1284.5,1281.96,1288.67,1278.43,0
2017-04-24,1275.3,1269.88,1277.48,1266.01,-0.01
2017-04-25,1263.76,1276.96,1278.57,1261.81,-0.01
2017-04-26,1269.05,1264.41,1271.1,1260.3,0
2017-04-27,1264.6,1268.8,1270.53,1261.61,0
2017-04-28,1268.15,1264.26,1269.08,1263.3,0
2017-05-01,1256.8,1268.6,1271.6,1254.16,-0.01
2017-05-02,1256.9,1256.51,1257.89,1251.48,0
2017-05-03,1238.38,1256.71,1257.29,1236.41,-0.01
2017-05-04,1227.75,1238.66,1241.77,1225.7,-0.01
2017-05-05,1227.73,1227.92,1235.79,1225.83,0
2017-05-08,1226.3,1225.67,1237.1,1225.36,0
2017-05-09,1221.3,1226.12,1229.01,1214.21,0
2017-05-10,1219.15,1221.42,1226.15,1217.49,0
2017-05-11,1224.85,1218.74,1228.2,1217.81,0
2017-05-12,1228.83,1225.41,1232.26,1224.55,0
2017-05-15,1230.71,1228.4,1237.76,1227.2,0
2017-05-16,1236.8,1231.46,1239.5,1230.51,0
2017-05-17,1260.74,1237.31,1261.55,1236.3,0.02
2017-05-18,1247.05,1261.56,1265.54,1245.9,-0.01
2017-05-19,1255.55,1246.67,1256.98,1246.61,0.01
2017-05-22,1260.46,1256.1,1263,1251.61,0
2017-05-23,1251.16,1260.13,1264.18,1250.46,-0.01
2017-05-24,1258.55,1251.26,1259.37,1247.7,0.01
2017-05-25,1255.76,1258.49,1260.08,1253.89,0
2017-05-26,1267.05,1255.6,1269.88,1252.88,0.01
2017-05-29,1266.97,1267.47,1269.12,1265.12,0
2017-05-30,1263.1,1267.24,1270.86,1259.39,0
2017-05-31,1268.6,1263.05,1274.24,1259.26,0
2017-06-01,1265.64,1268.89,1270.72,1261.49,0
2017-06-02,1279.98,1266.11,1279.98,1259,0.01
2017-06-05,1279.95,1279.34,1283.77,1278,0
2017-06-06,1294,1280.26,1296.47,1279.44,0.01
2017-06-07,1286.91,1294.39,1295.28,1283,-0.01
2017-06-08,1278.9,1287.45,1289.34,1271.49,-0.01
2017-06-09,1266.4,1279.29,1281.3,1264.74,-0.01
2017-06-12,1265.74,1267.42,1271.01,1263.95,0
2017-06-13,1265.85,1264.75,1269.42,1259.66,0
2017-06-14,1261.18,1266.28,1279.87,1257.15,0
2017-06-15,1254,1260.7,1267.04,1251.68,-0.01
2017-06-16,1253.63,1254.36,1257.63,1251.55,0
2017-06-19,1243.25,1254,1256.12,1243.22,-0.01
2017-06-20,1243.19,1244.04,1248.38,1241.38,0
2017-06-21,1246.55,1243.16,1248.31,1241.25,0
2017-06-22,1250.62,1245.55,1255.05,1245.55,0
2017-06-23,1256.9,1250,1259.31,1249.74,0.01
2017-06-26,1244.45,1258.13,1258.54,1236.96,-0.01
2017-06-27,1247.1,1243.65,1253.13,1241.12,0
2017-06-28,1249.32,1247.37,1255.11,1247.37,0
2017-06-29,1245.74,1249.18,1253.71,1239.66,0
2017-06-30,1241.6,1244.82,1248.59,1239.7,0
2017-07-03,1220.46,1241.46,1242.83,1218.41,-0.02
2017-07-04,1223.97,1221.94,1226.74,1220.69,0
2017-07-05,1226.95,1223.55,1229.34,1217.64,0
2017-07-06,1225.15,1227.06,1229.57,1222.56,0
2017-07-07,1212.9,1224.39,1227.2,1207.25,-0.01
2017-07-10,1214.35,1213.7,1215.6,1204.85,0
2017-07-11,1217.69,1214.59,1217.79,1207.89,0
2017-07-12,1220,1217.95,1226.1,1214.51,0
2017-07-13,1217.45,1220.21,1224.92,1216.63,0
2017-07-14,1228.98,1216.63,1233.16,1214.95,0.01
2017-07-17,1234.4,1228.6,1236.44,1228.3,0
2017-07-18,1242.46,1233.84,1245.06,1233.01,0.01
2017-07-19,1240.87,1242.58,1244.48,1236.05,0
2017-07-20,1244.74,1241.03,1247.98,1235.24,0
2017-07-21,1254.9,1244.16,1256.3,1243.35,0.01
2017-07-24,1255.24,1255.66,1259.17,1251.78,0
2017-07-25,1249.05,1254.77,1258.18,1249.01,0
2017-07-26,1261.1,1250,1263.92,1243.91,0.01
2017-07-27,1259,1260.5,1265.49,1254.52,0
2017-07-28,1269.25,1259.36,1271.34,1257.45,0.01
2017-07-31,1269.55,1270.16,1271.48,1265.93,0
2017-08-01,1269.05,1268.8,1274.47,1264.05,0
2017-08-02,1266.7,1268.8,1273.34,1263.18,0
2017-08-03,1268.65,1266.46,1271.37,1258.7,0
2017-08-04,1258.6,1269.01,1270.94,1254.75,-0.01
2017-08-07,1257.69,1259.03,1260.38,1255.68,0
2017-08-08,1260.64,1257.61,1265.7,1251.41,0
2017-08-09,1277.55,1261.41,1279.06,1260.96,0.01
2017-08-10,1286.9,1277.56,1288.63,1274.85,0.01
2017-08-11,1289.21,1286.45,1292.26,1281.55,0
2017-08-14,1281.95,1289.09,1289.82,1278.12,-0.01
2017-08-15,1272.13,1282.36,1282.77,1267.98,-0.01
2017-08-16,1283.1,1271.87,1284.29,1268.19,0.01
2017-08-17,1288.01,1283.61,1290.47,1282.2,0
2017-08-18,1284.5,1288.2,1301.2,1283.64,0
2017-08-21,1291.22,1283.6,1293.58,1280.6,0.01
2017-08-22,1284.72,1291.18,1292.69,1282.11,-0.01
2017-08-23,1290.62,1285.56,1292.03,1283.09,0
2017-08-24,1286.33,1289.98,1291.3,1284.55,0
2017-08-25,1291.15,1285.91,1294.14,1278.66,0
2017-08-28,1310.48,1292.77,1312.98,1292.48,0.02
2017-08-29,1309.5,1317.75,1326.14,1304.93,0
2017-08-30,1308.76,1309.27,1313.87,1305.26,0
2017-08-31,1322.07,1308.8,1324.11,1300.82,0.01
2017-09-01,1324.97,1321.8,1329.2,1316.65,0
2017-09-04,1334.67,1334.38,1339.85,1331.92,0.01
